timestamp,date,time,open,high,low,close,volume
1780272000000,2026-06-01,00:00:00,4539.295,4545.695,4537.168,4544.575,0.1507
1780272300000,2026-06-01,00:05:00,4544.488,4544.795,4540.535,4540.605,0.1059
1780272600000,2026-06-01,00:10:00,4540.575,4543.445,4539.045,4540.495,0.1053
1780272900000,2026-06-01,00:15:00,4540.485,4543.575,4537.555,4538.115,0.0974
1780273200000,2026-06-01,00:20:00,4538.085,4541.285,4537.835,4540.615,0.0833
1780273500000,2026-06-01,00:25:00,4540.595,4544.285,4539.445,4542.995,0.103
1780273800000,2026-06-01,00:30:00,4543.015,4544.945,4535.735,4537.548,0.1139
1780274100000,2026-06-01,00:35:00,4537.835,4538.625,4535.005,4536.655,0.1041
1780274400000,2026-06-01,00:40:00,4536.535,4537.165,4534.998,4535.805,0.1053
1780274700000,2026-06-01,00:45:00,4535.785,4541.695,4535.695,4541.195,0.1387
1780275000000,2026-06-01,00:50:00,4541.175,4542.565,4537.775,4538.545,0.1118
1780275300000,2026-06-01,00:55:00,4538.525,4541.755,4536.908,4540.495,0.1277
1780275600000,2026-06-01,01:00:00,4540.295,4541.185,4531.508,4534.195,0.2526
1780275900000,2026-06-01,01:05:00,4534.115,4535.245,4527.298,4528.935,0.2223
1780276200000,2026-06-01,01:10:00,4528.598,4534.135,4525.915,4533.635,0.2117
1780276500000,2026-06-01,01:15:00,4533.665,4534.078,4529.775,4530.095,0.1701
1780276800000,2026-06-01,01:20:00,4530.115,4536.375,4529.615,4531.905,0.1585
1780277100000,2026-06-01,01:25:00,4531.935,4532.915,4527.538,4528.465,0.1499
1780277400000,2026-06-01,01:30:00,4528.438,4532.498,4526.765,4532.495,0.1558
1780277700000,2026-06-01,01:35:00,4532.485,4533.065,4527.615,4529.428,0.1408
1780278000000,2026-06-01,01:40:00,4529.448,4533.765,4528.345,4532.895,0.137
1780278300000,2026-06-01,01:45:00,4532.868,4533.395,4527.155,4528.385,0.1258
1780278600000,2026-06-01,01:50:00,4528.375,4531.175,4527.545,4529.925,0.1285
1780278900000,2026-06-01,01:55:00,4529.955,4530.055,4523.515,4525.255,0.1517
1780279200000,2026-06-01,02:00:00,4525.155,4527.505,4523.908,4524.835,0.126
1780279500000,2026-06-01,02:05:00,4524.865,4531.755,4524.648,4528.275,0.1257
1780279800000,2026-06-01,02:10:00,4528.255,4533.825,4528.095,4531.945,0.1444
1780280100000,2026-06-01,02:15:00,4531.965,4534.355,4531.418,4531.698,0.0953
1780280400000,2026-06-01,02:20:00,4531.745,4532.645,4529.948,4531.318,0.0937
1780280700000,2026-06-01,02:25:00,4531.175,4531.465,4529.085,4530.175,0.0619
1780281000000,2026-06-01,02:30:00,4530.145,4530.145,4523.305,4527.235,0.1813
1780281300000,2026-06-01,02:35:00,4527.195,4531.025,4526.965,4528.395,0.1559
1780281600000,2026-06-01,02:40:00,4528.395,4528.395,4522.198,4522.925,0.1509
1780281900000,2026-06-01,02:45:00,4522.895,4524.845,4521.728,4523.255,0.1617
1780282200000,2026-06-01,02:50:00,4523.625,4523.895,4521.998,4522.175,0.1514
1780282500000,2026-06-01,02:55:00,4522.175,4523.265,4520.925,4521.195,0.1407
1780282800000,2026-06-01,03:00:00,4521.225,4525.385,4521.165,4524.365,0.1188
1780283100000,2026-06-01,03:05:00,4524.405,4524.515,4516.985,4517.295,0.1341
1780283400000,2026-06-01,03:10:00,4517.325,4520.368,4515.288,4518.615,0.1355
1780283700000,2026-06-01,03:15:00,4518.635,4519.805,4513.555,4519.105,0.1373
1780284000000,2026-06-01,03:20:00,4519.135,4519.835,4517.405,4518.375,0.1045
1780284300000,2026-06-01,03:25:00,4518.315,4521.265,4517.835,4520.325,0.0971
1780284600000,2026-06-01,03:30:00,4520.345,4523.905,4519.655,4521.155,0.1043
1780284900000,2026-06-01,03:35:00,4521.278,4521.605,4514.135,4515.485,0.0918
1780285200000,2026-06-01,03:40:00,4515.515,4515.585,4509.615,4510.435,0.108
1780285500000,2026-06-01,03:45:00,4510.365,4513.155,4509.635,4512.218,0.0992
1780285800000,2026-06-01,03:50:00,4512.275,4513.705,4511.385,4512.895,0.08
1780286100000,2026-06-01,03:55:00,4512.865,4516.145,4512.098,4516.145,0.0751
1780286400000,2026-06-01,04:00:00,4516.105,4519.525,4515.495,4516.175,0.1006
1780286700000,2026-06-01,04:05:00,4516.125,4517.025,4513.615,4514.005,0.0734
1780287000000,2026-06-01,04:10:00,4514.135,4514.865,4512.088,4514.445,0.0579
1780287300000,2026-06-01,04:15:00,4514.485,4518.265,4514.485,4516.625,0.0663
1780287600000,2026-06-01,04:20:00,4516.605,4517.515,4515.725,4517.295,0.0486
1780287900000,2026-06-01,04:25:00,4517.315,4517.325,4514.995,4515.695,0.061
1780288200000,2026-06-01,04:30:00,4515.695,4516.425,4513.885,4514.155,0.0601
1780288500000,2026-06-01,04:35:00,4514.235,4515.585,4513.345,4514.965,0.0785
1780288800000,2026-06-01,04:40:00,4515.005,4517.085,4514.155,4514.315,0.091
1780289100000,2026-06-01,04:45:00,4514.295,4514.355,4508.395,4510.285,0.0892
1780289400000,2026-06-01,04:50:00,4510.175,4514.245,4509.405,4513.935,0.1007
1780289700000,2026-06-01,04:55:00,4513.875,4514.925,4512.305,4514.145,0.0833
1780290000000,2026-06-01,05:00:00,4514.185,4516.065,4513.278,4515.775,0.0942
1780290300000,2026-06-01,05:05:00,4515.835,4517.675,4515.335,4516.145,0.0883
1780290600000,2026-06-01,05:10:00,4516.165,4519.045,4515.058,4517.865,0.0868
1780290900000,2026-06-01,05:15:00,4518.155,4521.805,4517.345,4521.265,0.0904
1780291200000,2026-06-01,05:20:00,4521.238,4523.055,4519.355,4522.175,0.1008
1780291500000,2026-06-01,05:25:00,4522.195,4523.375,4520.135,4520.255,0.094
1780291800000,2026-06-01,05:30:00,4520.295,4521.925,4512.365,4513.595,0.1848
1780292100000,2026-06-01,05:35:00,4513.415,4521.955,4513.335,4520.015,0.1529
1780292400000,2026-06-01,05:40:00,4519.875,4520.895,4514.925,4519.575,0.1344
1780292700000,2026-06-01,05:45:00,4519.555,4525.055,4517.075,4523.985,0.1356
1780293000000,2026-06-01,05:50:00,4524.105,4524.395,4520.815,4523.235,0.1412
1780293300000,2026-06-01,05:55:00,4523.105,4523.175,4516.655,4517.915,0.1414
1780293600000,2026-06-01,06:00:00,4517.905,4518.435,4513.735,4516.005,0.3209
1780293900000,2026-06-01,06:05:00,4516.108,4518.185,4515.228,4516.825,0.28
